Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,BillingAddress,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,ShippingAddress,Phone,Fax,AccountNumber,Website,PhotoUrl,Sic,Industry,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Description,Rating,Site,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,Jigsaw,JigsawCompanyId,CleanStatus,AccountSource,DunsNumber,Tradestyle,NaicsCode,NaicsDesc,YearStarted,SicDesc,DandbCompanyId,OperatingHoursId
0011g00000nAbsJAAS,,,Dworak Machinery,Customer - Direct,,"11401 NW 12th St, Unit E-194, Miami International Mall",Miami,FL,331726904,US,,,,"{""city"":""Miami"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""331726904"",""state"":""FL"",""street"":""11401 NW 12th St, Unit E-194, Miami International Mall""}","11401 NW 12th St, Unit E-194, Miami International Mall",Miami,FL,331726904,US,,,,"{""city"":""Miami"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""331726904"",""state"":""FL"",""street"":""11401 NW 12th St, Unit E-194, Miami International Mall""}",(555) 588-3251,(555) 763-9371,000163135191,,/services/images/photo/0011g00000nAbsJAAS,,Machinery,44429880,440,Private,,,Warm,,0051g000004BvFfAAK,2009-02-23T22:07:40.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbw7AAC,,,Schobert Hospitality,Installation Partner,,112-114  Pendelis Street,Athens,A1,,GR,,,,"{""city"":""Athens"",""country"":""GR"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""A1"",""street"":""112-114  Pendelis Street""}",112-114  Pendelis Street,Athens,A1,,GR,,,,"{""city"":""Athens"",""country"":""GR"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""A1"",""street"":""112-114  Pendelis Street""}",(555) 795-2781,(555) 342-1872,000311345863,,/services/images/photo/0011g00000nAbw7AAC,,Hospitality,73560300,550,Private,,,Hot,,0051g000004BvFfAAK,2010-08-20T20:01:08.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbw8AAC,,,Hane Energy,Installation Partner,,4433-A George Washington Memorial Hwy,Yorktown,VA,236922883,US,,,,"{""city"":""Yorktown"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""236922883"",""state"":""VA"",""street"":""4433-A George Washington Memorial Hwy""}",4433-A George Washington Memorial Hwy,Yorktown,VA,236922883,US,,,,"{""city"":""Yorktown"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""236922883"",""state"":""VA"",""street"":""4433-A George Washington Memorial Hwy""}",(555) 120-4865,(555) 768-8655,000253364884,,/services/images/photo/0011g00000nAbw8AAC,,Energy,96524160,640,Public,,,Warm,,0051g000004BvFfAAK,2015-11-27T01:47:03.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbw9AAC,,,Lebsock Publishing,Customer - Channel,,903 29th St SE,Watertown,SD,57201,US,,,,"{""city"":""Watertown"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""57201"",""state"":""SD"",""street"":""903 29th St SE""}",903 29th St SE,Watertown,SD,57201,US,,,,"{""city"":""Watertown"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""57201"",""state"":""SD"",""street"":""903 29th St SE""}",(555) 298-6497,(555) 995-4757,000372910655,,/services/images/photo/0011g00000nAbw9AAC,,Communications,30131200,320,Private,,,Warm,,0051g000004BvFfAAK,2010-01-23T19:49:07.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbwAAAS,,,Swam Organization,Customer - Channel,,"74 New Montgomery Street, Suite 100",San Francisco,CA,941053411,US,,,,"{""city"":""San Francisco"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""941053411"",""state"":""CA"",""street"":""74 New Montgomery Street, Suite 100""}","74 New Montgomery Street, Suite 100",San Francisco,CA,941053411,US,,,,"{""city"":""San Francisco"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""941053411"",""state"":""CA"",""street"":""74 New Montgomery Street, Suite 100""}",(555) 759-4967,(555) 421-2837,000711261889,,/services/images/photo/0011g00000nAbwAAAS,,Not For Profit,30271800,600,Private,,,Hot,,0051g000004BvFfAAK,2019-09-17T16:43:55.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbwBAAS,,,Gaska Construction,Customer - Channel,,"Zhongqing Rd., Beitun Dist.",Taichung City,TXG,40678,TW,,,,"{""city"":""Taichung City"",""country"":""TW"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""40678"",""state"":""TXG"",""street"":""Zhongqing Rd., Beitun Dist.""}","Zhongqing Rd., Beitun Dist.",Taichung City,TXG,40678,TW,,,,"{""city"":""Taichung City"",""country"":""TW"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""40678"",""state"":""TXG"",""street"":""Zhongqing Rd., Beitun Dist.""}",(555) 577-6019,(555) 328-5028,000737800684,,/services/images/photo/0011g00000nAbwBAAS,,Construction,128988000,900,Public,,,Warm,,0051g000004BvFfAAK,2013-05-02T15:11:08.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbwCAAS,,,Regional Cortinez Chemicals,Customer - Channel,,"769-1 Guam-dong, Buk-gu, Buk-gu",Daegu Gwang`Yeogsi,27,702-807,KR,,,,"{""city"":""Daegu Gwang`Yeogsi"",""country"":""KR"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""702-807"",""state"":""27"",""street"":""769-1 Guam-dong, Buk-gu, Buk-gu""}","769-1 Guam-dong, Buk-gu, Buk-gu",Daegu Gwang`Yeogsi,27,702-807,KR,,,,"{""city"":""Daegu Gwang`Yeogsi"",""country"":""KR"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""702-807"",""state"":""27"",""street"":""769-1 Guam-dong, Buk-gu, Buk-gu""}",(555) 903-2592,(555) 541-5819,000239824873,,/services/images/photo/0011g00000nAbwCAAS,,Chemicals,121392800,820,Public,,,Warm,,0051g000004BvFfAAK,2010-05-21T23:11:18.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbwDAAS,,,Ruley Telecommunications,Technology Partner,,"2525 36th St. North East, Unit 208, Deer Valley Marketplace",Calgary,AB,T1Y 5T4,CA,,,,"{""city"":""Calgary"",""country"":""CA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""T1Y 5T4"",""state"":""AB"",""street"":""2525 36th St. North East, Unit 208, Deer Valley Marketplace""}","2525 36th St. North East, Unit 208, Deer Valley Marketplace",Calgary,AB,T1Y 5T4,CA,,,,"{""city"":""Calgary"",""country"":""CA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""T1Y 5T4"",""state"":""AB"",""street"":""2525 36th St. North East, Unit 208, Deer Valley Marketplace""}",(555) 114-4492,(555) 894-2345,000230770231,,/services/images/photo/0011g00000nAbwDAAS,,Telecommunications,12859888,68,Public,,,Warm,,0051g000004BvFfAAK,2007-07-19T23:58:06.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbwEAAS,,,Amezquita Tech,Channel Partner / Reseller,,"784 Plain St, Rte 139, Mashpee Commons",Marshfield,MA,20502107,US,,,,"{""city"":""Marshfield"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""20502107"",""state"":""MA"",""street"":""784 Plain St, Rte 139, Mashpee Commons""}","784 Plain St, Rte 139, Mashpee Commons",Marshfield,MA,20502107,US,,,,"{""city"":""Marshfield"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""20502107"",""state"":""MA"",""street"":""784 Plain St, Rte 139, Mashpee Commons""}",(555) 566-6594,(555) 423-8453,000315794795,,/services/images/photo/0011g00000nAbwEAAS,,Electronics,135647080,680,Private,,,Cold,,0051g000004BvFfAAK,2018-12-25T21:59:35.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbwFAAS,,,Egerer Healthcare,Customer - Channel,,"Iasi, 5D Palas Street",Iasi City,IS,700722,RO,,,,"{""city"":""Iasi City"",""country"":""RO"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""700722"",""state"":""IS"",""street"":""Iasi, 5D Palas Street""}","Iasi, 5D Palas Street",Iasi City,IS,700722,RO,,,,"{""city"":""Iasi City"",""country"":""RO"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""700722"",""state"":""IS"",""street"":""Iasi, 5D Palas Street""}",(555) 372-1326,(555) 386-9286,000326498069,,/services/images/photo/0011g00000nAbwFAAS,,Healthcare,899025400,9100,Private,,,Warm,,0051g000004BvFfAAK,2015-07-01T22:44:30.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbwGAAS,,,Quivoz Engineering,Customer - Channel,,Alemdar Mah. Divanyolu Cad. No:76/A,Istanbul,34,34110,TR,,,,"{""city"":""Istanbul"",""country"":""TR"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""34110"",""state"":""34"",""street"":""Alemdar Mah. Divanyolu Cad. No:76/A""}",Alemdar Mah. Divanyolu Cad. No:76/A,Istanbul,34,34110,TR,,,,"{""city"":""Istanbul"",""country"":""TR"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""34110"",""state"":""34"",""street"":""Alemdar Mah. Divanyolu Cad. No:76/A""}",(555) 468-1241,(555) 977-7298,000496776610,,/services/images/photo/0011g00000nAbwGAAS,,Engineering,6121990,95,Private,,,Warm,,0051g000004BvFfAAK,2009-06-09T21:37:13.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbwHAAS,,,Malzhan Transportation,Installation Partner,,"1325 George Dieter, # A",El Paso,TX,799367484,US,,,,"{""city"":""El Paso"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""799367484"",""state"":""TX"",""street"":""1325 George Dieter, # A""}","1325 George Dieter, # A",El Paso,TX,799367484,US,,,,"{""city"":""El Paso"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""799367484"",""state"":""TX"",""street"":""1325 George Dieter, # A""}",(555) 591-1409,(555) 318-2239,000256771787,,/services/images/photo/0011g00000nAbwHAAS,,Transportation,805998000,6000,Subsidiary,,,Warm,,0051g000004BvFfAAK,2018-12-04T03:35:38.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:25.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbsKAAS,,,Farver Environmental,Installation Partner,,17600 Yonge Street,Newmarket,ON,L3Y 4Z1,CA,,,,"{""city"":""Newmarket"",""country"":""CA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""L3Y 4Z1"",""state"":""ON"",""street"":""17600 Yonge Street""}",17600 Yonge Street,Newmarket,ON,L3Y 4Z1,CA,,,,"{""city"":""Newmarket"",""country"":""CA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""L3Y 4Z1"",""state"":""ON"",""street"":""17600 Yonge Street""}",(555) 471-6150,(555) 648-4325,000913697011,,/services/images/photo/0011g00000nAbsKAAS,,Environmental,18425070,690,Subsidiary,,,Warm,,0051g000004BvFfAAK,2014-10-06T19:10:31.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbsLAAS,,,National Riddley Engineering,Prospect,,3822 E. Court Street,Flint,MI,485064110,US,,,,"{""city"":""Flint"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""485064110"",""state"":""MI"",""street"":""3822 E. Court Street""}",3822 E. Court Street,Flint,MI,485064110,US,,,,"{""city"":""Flint"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""485064110"",""state"":""MI"",""street"":""3822 E. Court Street""}",(555) 483-9647,(555) 968-8466,000944342545,,/services/images/photo/0011g00000nAbsLAAS,,Engineering,500955000,3500,Subsidiary,,,Warm,,0051g000004BvFfAAK,2019-03-14T23:56:20.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbsMAAS,,,Huyett Research,Customer - Channel,,"115,Samgakdong, Junggu, Seoul",Seoul,11,100-200,KR,,,,"{""city"":""Seoul"",""country"":""KR"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""100-200"",""state"":""11"",""street"":""115,Samgakdong, Junggu, Seoul""}","115,Samgakdong, Junggu, Seoul",Seoul,11,100-200,KR,,,,"{""city"":""Seoul"",""country"":""KR"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""100-200"",""state"":""11"",""street"":""115,Samgakdong, Junggu, Seoul""}",(555) 568-9650,(555) 557-8009,000983230081,,/services/images/photo/0011g00000nAbsMAAS,,Biotechnology,3790804,38,Private,,,Warm,,0051g000004BvFfAAK,2017-09-08T21:30:45.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbsNAAS,,,Iberg Utilities,Channel Partner / Reseller,,"595 H Street, A",Chula Vista,CA,919104330,US,,,,"{""city"":""Chula Vista"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""919104330"",""state"":""CA"",""street"":""595 H Street, A""}","595 H Street, A",Chula Vista,CA,919104330,US,,,,"{""city"":""Chula Vista"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""919104330"",""state"":""CA"",""street"":""595 H Street, A""}",(555) 337-8764,(555) 793-3502,000412462211,,/services/images/photo/0011g00000nAbsNAAS,,Utilities,2052532000,76000,Private,,,Cold,,0051g000004BvFfAAK,2019-12-21T20:47:15.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbsOAAS,,,Reinen Shipping,Prospect,,"663, Building 2 No. A1, Silom Road, U Chu Liang Building",Bangrak,10,10500,TH,,,,"{""city"":""Bangrak"",""country"":""TH"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""10500"",""state"":""10"",""street"":""663, Building 2 No. A1, Silom Road, U Chu Liang Building""}","663, Building 2 No. A1, Silom Road, U Chu Liang Building",Bangrak,10,10500,TH,,,,"{""city"":""Bangrak"",""country"":""TH"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""10500"",""state"":""10"",""street"":""663, Building 2 No. A1, Silom Road, U Chu Liang Building""}",(555) 836-8526,(555) 626-9429,000502148845,,/services/images/photo/0011g00000nAbsOAAS,,Shipping,28675920,240,Private,,,Warm,,0051g000004BvFfAAK,2017-05-28T17:22:47.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbsPAAS,,,Bobek Builders,Other,,Av. Velarde con Juan De Garay,Santa Cruz,S,,BO,,,,"{""city"":""Santa Cruz"",""country"":""BO"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""S"",""street"":""Av. Velarde con Juan De Garay""}",Av. Velarde con Juan De Garay,Santa Cruz,S,,BO,,,,"{""city"":""Santa Cruz"",""country"":""BO"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""S"",""street"":""Av. Velarde con Juan De Garay""}",(555) 938-5247,(555) 184-3618,000830379253,,/services/images/photo/0011g00000nAbsPAAS,,Construction,100462500,950,Private,,,Warm,,0051g000004BvFfAAK,2012-12-16T22:27:05.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbsQAAS,,,Hurlston Apparel,Prospect,,3054 Camp Wisdom Road,Grand Prairie,TX,750524462,US,,,,"{""city"":""Grand Prairie"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""750524462"",""state"":""TX"",""street"":""3054 Camp Wisdom Road""}",3054 Camp Wisdom Road,Grand Prairie,TX,750524462,US,,,,"{""city"":""Grand Prairie"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""750524462"",""state"":""TX"",""street"":""3054 Camp Wisdom Road""}",(555) 496-6163,(555) 530-3810,000540469706,,/services/images/photo/0011g00000nAbsQAAS,,Apparel,15711850,550,Private,,,Warm,,0051g000004BvFfAAK,2019-04-24T19:55:36.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbsRAAS,,,Carbary Recreation,Installation Partner,,3094 Watson Boulevard,Warner Robins,GA,310938500,US,,,,"{""city"":""Warner Robins"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""310938500"",""state"":""GA"",""street"":""3094 Watson Boulevard""}",3094 Watson Boulevard,Warner Robins,GA,310938500,US,,,,"{""city"":""Warner Robins"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""310938500"",""state"":""GA"",""street"":""3094 Watson Boulevard""}",(555) 136-8870,(555) 261-8297,000390107206,,/services/images/photo/0011g00000nAbsRAAS,,Recreation,90971440,560,Other,,,Hot,,0051g000004BvFfAAK,2008-06-14T14:43:08.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbsSAAS,,,Eustace Transportation,Installation Partner,,"350 North Milwaukee St., #1147",Boise,ID,83704,US,,,,"{""city"":""Boise"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""83704"",""state"":""ID"",""street"":""350 North Milwaukee St., #1147""}","350 North Milwaukee St., #1147",Boise,ID,83704,US,,,,"{""city"":""Boise"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""83704"",""state"":""ID"",""street"":""350 North Milwaukee St., #1147""}",(555) 848-6562,(555) 271-3896,000485033137,,/services/images/photo/0011g00000nAbsSAAS,,Transportation,59950900,830,Other,,,Warm,,0051g000004BvFfAAK,2017-05-28T23:29:27.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbsTAAS,,,Busa Benerage,Customer - Channel,,Yas Island,Abu Dhabi,AZ,,AE,,,,"{""city"":""Abu Dhabi"",""country"":""AE"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""AZ"",""street"":""Yas Island""}",Yas Island,Abu Dhabi,AZ,,AE,,,,"{""city"":""Abu Dhabi"",""country"":""AE"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""AZ"",""street"":""Yas Island""}",(555) 967-7137,(555) 914-8848,000493459782,,/services/images/photo/0011g00000nAbsTAAS,,Food & Beverage,11212200,120,Public,,,Warm,,0051g000004BvFfAAK,2017-04-13T16:54:03.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbsUAAS,,,Falling Technology,Prospect,,"Sec. 2, Shuang 10th Rd, Banchiau Dist",New Taipei City,TPQ,220,TW,,,,"{""city"":""New Taipei City"",""country"":""TW"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""220"",""state"":""TPQ"",""street"":""Sec. 2, Shuang 10th Rd, Banchiau Dist""}","Sec. 2, Shuang 10th Rd, Banchiau Dist",New Taipei City,TPQ,220,TW,,,,"{""city"":""New Taipei City"",""country"":""TW"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""220"",""state"":""TPQ"",""street"":""Sec. 2, Shuang 10th Rd, Banchiau Dist""}",(555) 302-7581,(555) 571-3474,000861709811,,/services/images/photo/0011g00000nAbsUAAS,,Technology,750072400,7700,Public,,,Hot,,0051g000004BvFfAAK,2012-11-24T22:51:10.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbsVAAS,,,Dhar Media,Technology Partner,,4-11-1 Shinbashi,Minato-ku,13,105-0004,JP,,,,"{""city"":""Minato-ku"",""country"":""JP"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""105-0004"",""state"":""13"",""street"":""4-11-1 Shinbashi""}",4-11-1 Shinbashi,Minato-ku,13,105-0004,JP,,,,"{""city"":""Minato-ku"",""country"":""JP"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""105-0004"",""state"":""13"",""street"":""4-11-1 Shinbashi""}",(555) 657-6394,(555) 231-3155,000498543546,,/services/images/photo/0011g00000nAbsVAAS,,Communications,14332800,400,Private,,,Warm,,0051g000004BvFfAAK,2016-11-22T23:40:21.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
